DateTime,SpConductivity
2017-09-20 05:46:41,288.99
2017-09-20 06:02:16,289.27
2017-09-20 06:17:26,289.23
2017-09-20 06:32:36,289.33
2017-09-20 06:46:41,289.47
2017-09-20 07:02:16,289.59
2017-09-20 07:17:26,289.74
2017-09-20 07:32:36,289.75
2017-09-20 07:46:41,289.9
2017-09-20 08:02:16,291.21
2017-09-20 08:17:26,292.98
2017-09-20 08:32:36,293.81
2017-09-20 08:46:41,293.69
2017-09-20 09:02:16,292.95
2017-09-20 09:17:26,292.17
2017-09-20 09:32:36,291.31
2017-09-20 09:46:41,290.59
2017-09-20 10:02:16,290.24
2017-09-20 10:17:26,290.12
2017-09-20 10:32:36,289.87
2017-09-20 10:46:41,289.37
2017-09-20 11:02:16,288.9
2017-09-20 11:17:26,288.58
2017-09-20 11:32:36,288.18
2017-09-20 11:46:41,287.65
2017-09-20 12:02:16,287.15
2017-09-20 12:17:26,286.88
2017-09-20 12:32:36,286.45
2017-09-20 12:46:41,286.03
2017-09-20 13:02:16,285.49
2017-09-20 13:17:26,285.02
2017-09-20 13:32:36,284.69
2017-09-20 13:46:41,284.34
2017-09-20 14:02:16,284.28
2017-09-20 14:17:26,284.18
2017-09-20 14:32:36,284.19
2017-09-20 14:46:41,284.24
2017-09-20 15:02:16,284.36
2017-09-20 15:17:26,284.41
2017-09-20 15:32:36,283.95
2017-09-20 15:46:41,283.01
2017-09-20 16:02:16,282.55
2017-09-20 16:17:26,282.09
2017-09-20 16:32:36,281.51
2017-09-20 16:46:41,281.17
2017-09-20 17:02:16,280.99
2017-09-20 17:17:26,280.74
2017-09-20 17:32:36,279.94
2017-09-20 17:46:41,278.93
2017-09-20 18:02:16,277.77
2017-09-20 18:17:26,276.59
2017-09-20 18:32:36,275.39
2017-09-20 18:46:41,274.48
2017-09-20 19:02:16,273.87
2017-09-20 19:17:26,273.59
2017-09-20 19:32:36,273.75
2017-09-20 19:46:41,274.03
2017-09-20 20:02:16,274.41
2017-09-20 20:17:26,274.98
2017-09-20 20:32:36,275.5
2017-09-20 20:46:41,276.1
2017-09-20 21:02:16,276.5
2017-09-20 21:17:26,276.89
2017-09-20 21:32:36,277.48
2017-09-20 21:46:41,277.91
2017-09-20 22:02:16,278.39
2017-09-20 22:17:26,278.68
2017-09-20 22:32:36,278.97
2017-09-20 22:46:41,279.35
2017-09-20 23:02:16,279.68
2017-09-20 23:17:26,280.01
2017-09-20 23:32:36,280.21
2017-09-20 23:46:41,280.48
2017-09-21 00:02:16,280.66
2017-09-21 00:17:26,281.04
2017-09-21 00:32:36,281.53
2017-09-21 00:46:41,282.07
2017-09-21 01:02:16,282.53
2017-09-21 01:17:26,283.12
2017-09-21 01:32:36,283.5
2017-09-21 01:46:41,283.91
2017-09-21 02:02:16,284.14
2017-09-21 02:17:26,284.54
2017-09-21 02:32:36,284.83
2017-09-21 02:46:41,284.81
2017-09-21 03:02:16,284.97
2017-09-21 03:17:26,285.0
2017-09-21 03:32:36,284.99
2017-09-21 03:46:41,284.97
2017-09-21 04:02:16,284.94
2017-09-21 04:17:26,285.12
2017-09-21 04:32:36,285.46
2017-09-21 04:46:41,285.8
2017-09-21 05:02:16,286.08
2017-09-21 05:17:26,285.53
2017-09-21 05:32:36,284.27
2017-09-21 05:46:41,282.3
2017-09-21 06:02:16,280.74
2017-09-21 06:17:26,279.52
2017-09-21 06:32:36,279.66
2017-09-21 06:46:41,280.11
2017-09-21 07:02:16,281.03
2017-09-21 07:17:26,281.94
2017-09-21 07:32:36,282.85
2017-09-21 07:46:41,283.75
2017-09-21 08:02:16,284.52
2017-09-21 08:17:26,285.37
2017-09-21 08:32:36,286.08
2017-09-21 08:46:41,286.7
2017-09-21 09:02:16,288.14
2017-09-21 09:17:26,289.49
2017-09-21 09:32:36,290.39
2017-09-21 09:46:41,291.23
2017-09-21 10:02:16,292.04
2017-09-21 10:17:26,292.89
2017-09-21 10:32:36,293.75
2017-09-21 10:46:41,294.4
2017-09-21 11:02:16,294.96
2017-09-21 11:17:26,295.5
2017-09-21 11:32:36,295.97
2017-09-21 11:46:41,296.34
2017-09-21 12:02:16,296.73
2017-09-21 12:17:26,297.28
2017-09-21 12:32:36,297.69
2017-09-21 12:46:41,298.14
2017-09-21 13:02:16,298.65
2017-09-21 13:17:26,299.3
2017-09-21 13:32:36,299.8
2017-09-21 13:46:41,300.37
2017-09-21 14:02:16,301.04
2017-09-21 14:17:26,301.59
2017-09-21 14:32:36,302.24
2017-09-21 14:46:41,303.1
2017-09-21 15:02:16,304.11
2017-09-21 15:17:26,305.04
2017-09-21 15:32:36,306.09
2017-09-21 15:46:41,307.19
2017-09-21 16:02:16,308.43
2017-09-21 16:17:26,309.63
2017-09-21 16:32:36,310.65
2017-09-21 16:46:41,311.92
2017-09-21 17:02:16,313.15
2017-09-21 17:17:26,314.46
2017-09-21 17:32:36,315.82
2017-09-21 17:46:41,317.17
2017-09-21 18:02:16,318.35
2017-09-21 18:17:26,319.93
2017-09-21 18:32:36,321.2
2017-09-21 18:46:41,322.39
2017-09-21 19:02:16,323.51
2017-09-21 19:17:26,324.6
2017-09-21 19:32:36,325.52
2017-09-21 19:46:41,326.4
2017-09-21 20:02:16,327.33
2017-09-21 20:17:26,328.22
2017-09-21 20:32:36,328.92
2017-09-21 20:46:41,329.66
2017-09-21 21:02:16,330.39
2017-09-21 21:17:26,331.15
2017-09-21 21:32:36,331.97
2017-09-21 21:46:41,332.64
2017-09-21 22:02:16,333.5
2017-09-21 22:17:26,334.2
2017-09-21 22:32:36,334.92
2017-09-21 22:46:41,335.4
2017-09-21 23:02:16,335.78
2017-09-21 23:17:26,336.05
2017-09-21 23:32:36,336.35
2017-09-21 23:46:41,336.37
2017-09-22 00:02:16,336.26
2017-09-22 00:17:26,336.19
2017-09-22 00:32:36,336.23
2017-09-22 00:46:41,336.14
2017-09-22 01:02:16,335.91
2017-09-22 01:17:26,335.86
2017-09-22 01:32:36,335.67
2017-09-22 01:46:41,335.38
2017-09-22 02:02:16,335.24
2017-09-22 02:17:26,335.03
2017-09-22 02:32:36,334.78
2017-09-22 02:46:41,334.69
2017-09-22 03:02:16,334.64
2017-09-22 03:17:26,334.36
2017-09-22 03:32:36,334.18
2017-09-22 03:46:41,334.0
2017-09-22 04:02:16,333.94
2017-09-22 04:17:26,333.91
2017-09-22 04:32:36,333.72
2017-09-22 04:46:41,333.77
2017-09-22 05:02:16,333.82
2017-09-22 05:17:26,333.92
2017-09-22 05:32:36,334.02
2017-09-22 05:46:41,334.04
2017-09-22 06:02:16,333.76
2017-09-22 06:17:26,332.95
2017-09-22 06:32:36,331.31
2017-09-22 06:46:41,329.76
2017-09-22 07:02:16,328.14
2017-09-22 07:17:26,326.21
2017-09-22 07:32:36,325.01
2017-09-22 07:46:41,323.94
2017-09-22 08:02:16,322.92
2017-09-22 08:17:26,322.28
2017-09-22 08:32:36,321.73
2017-09-22 08:46:41,321.5
2017-09-22 09:02:16,321.59
2017-09-22 09:17:26,321.95
2017-09-22 09:32:36,322.38
2017-09-22 09:46:41,322.98
2017-09-22 10:02:16,323.76
2017-09-22 10:17:26,324.49
2017-09-22 10:32:36,325.34
2017-09-22 10:46:41,326.21
2017-09-22 11:02:16,327.15
2017-09-22 11:17:26,328.45
